223	1066	translated
1	430	direct_interaction
1	310	direct_interaction
1	622	translated
430	619	physical_association
430	492	direct_interaction
430	1480	translated
310	1240	translated
410	140	colocalization
410	154	colocalization
410	1440	translated
140	592	physical_association
140	900	translated
154	928	translated
56	283	physical_association
56	732	translated
283	1186	translated
218	108	physical_association
218	489	direct_interaction
218	65	physical_association
218	378	association
218	1056	translated
108	836	translated
489	1598	translated
65	392	direct_interaction
65	750	translated
378	1376	translated
505	54	physical_association
505	1630	translated
54	728	translated
86	211	physical_association
86	274	direct_interaction
86	86	association
86	792	translated
211	1042	translated
274	392	direct_interaction
274	1168	translated
611	188	physical_association
611	1842	translated
188	429	physical_association
188	996	translated
35	131	physical_association
35	690	translated
131	71	physical_association
131	882	translated
147	478	physical_association
147	531	physical_association
147	256	physical_association
147	418	physical_association
147	914	translated
478	63	physical_association
478	488	colocalization
478	1576	translated
63	746	translated
488	1596	translated
298	167	colocalization
298	114	direct_interaction
298	621	physical_association
298	563	physical_association
298	64	physical_association
298	467	physical_association
298	284	physical_association
298	1216	translated
167	954	translated
114	392	physical_association
114	848	translated
621	1862	translated
563	1746	translated
64	395	physical_association
64	748	translated
467	1554	translated
284	1188	translated
542	4	physical_association
542	55	physical_association
542	193	physical_association
542	1704	translated
4	628	translated
55	395	physical_association
55	730	translated
193	1006	translated
71	473	physical_association
71	762	translated
473	1566	translated
175	189	physical_association
175	970	translated
189	998	translated
373	384	physical_association
373	477	physical_association
373	1366	translated
384	1388	translated
477	1574	translated
214	159	direct_interaction
214	1048	translated
159	349	direct_interaction
159	938	translated
550	289	physical_association
550	264	direct_interaction
550	1720	translated
289	1198	translated
264	1148	translated
275	150	direct_interaction
275	1170	translated
150	920	translated
179	392	physical_association
179	292	direct_interaction
179	101	physical_association
179	327	physical_association
179	334	physical_association
179	172	colocalization
179	978	translated
392	238	physical_association
392	272	physical_association
392	319	physical_association
392	48	physical_association
392	567	physical_association
392	45	direct_interaction
392	318	direct_interaction
392	433	association
392	525	physical_association
392	273	direct_interaction
392	385	physical_association
392	102	physical_association
392	118	physical_association
392	1404	translated
292	1204	translated
101	369	physical_association
101	822	translated
327	1274	translated
334	1288	translated
16	356	colocalization
16	652	translated
356	1332	translated
513	566	physical_association
513	1646	translated
566	1752	translated
158	408	physical_association
158	936	translated
408	1436	translated
232	458	physical_association
232	1084	translated
458	1536	translated
463	344	physical_association
463	1546	translated
344	308	physical_association
344	581	physical_association
344	535	physical_association
344	432	physical_association
344	37	physical_association
344	1308	translated
308	1236	translated
581	1782	translated
535	502	physical_association
535	362	physical_association
535	453	physical_association
535	416	direct_interaction
535	257	direct_interaction
535	364	colocalization
535	217	direct_interaction
535	1690	translated
432	1484	translated
37	694	translated
482	366	physical_association
482	1584	translated
366	1352	translated
249	371	physical_association
249	174	colocalization
249	181	direct_interaction
249	1118	translated
371	464	colocalization
371	419	colocalization
371	554	physical_association
371	79	colocalization
371	1362	translated
464	1548	translated
419	1458	translated
554	1728	translated
79	778	translated
552	490	physical_association
552	1724	translated
490	1600	translated
288	290	physical_association
288	1196	translated
290	1200	translated
132	465	direct_interaction
132	884	translated
465	1550	translated
350	379	physical_association
350	1320	translated
379	1378	translated
304	522	physical_association
304	413	colocalization
304	74	direct_interaction
304	388	physical_association
304	98	direct_interaction
304	1228	translated
522	443	direct_interaction
522	1664	translated
413	1446	translated
74	768	translated
388	1396	translated
98	816	translated
321	372	direct_interaction
321	1262	translated
20	613	physical_association
20	296	physical_association
20	15	direct_interaction
20	137	direct_interaction
20	660	translated
613	258	suppressive_genetic_interaction_defined_by_inequality
613	1846	translated
258	1136	translated
49	49	direct_interaction
49	718	translated
301	428	direct_interaction
301	491	physical_association
301	1222	translated
428	1476	translated
491	1602	translated
215	609	physical_association
215	1050	translated
609	1838	translated
614	31	physical_association
614	1848	translated
31	682	translated
225	396	physical_association
225	1070	translated
396	1412	translated
195	1010	translated
368	116	physical_association
368	240	physical_association
368	1356	translated
116	852	translated
240	1100	translated
110	555	physical_association
110	233	direct_interaction
110	93	physical_association
110	382	direct_interaction
110	840	translated
555	1730	translated
233	520	direct_interaction
233	353	physical_association
233	540	direct_interaction
233	53	direct_interaction
233	43	physical_association
233	1086	translated
93	806	translated
382	1384	translated
261	393	physical_association
261	1142	translated
393	1406	translated
238	601	direct_interaction
238	1096	translated
272	1164	translated
319	1258	translated
48	716	translated
567	1754	translated
45	710	translated
318	72	physical_association
318	1256	translated
433	1486	translated
525	1670	translated
273	1166	translated
385	1390	translated
329	2	direct_interaction
329	1278	translated
2	624	translated
155	930	translated
498	570	colocalization
498	1616	translated
570	1760	translated
166	151	colocalization
166	83	direct_interaction
166	952	translated
151	922	translated
83	786	translated
411	511	physical_association
411	1442	translated
511	1642	translated
616	156	physical_association
616	162	colocalization
616	80	physical_association
616	1852	translated
156	118	physical_association
156	222	physical_association
156	932	translated
162	944	translated
80	780	translated
580	255	physical_association
580	514	direct_interaction
580	164	direct_interaction
580	183	physical_association
580	1780	translated
255	1130	translated
514	1648	translated
164	948	translated
183	986	translated
617	152	physical_association
617	1854	translated
152	924	translated
312	3	colocalization
312	40	colocalization
312	1244	translated
3	626	translated
40	700	translated
372	469	colocalization
372	320	physical_association
372	455	direct_interaction
372	1364	translated
469	81	colocalization
469	407	physical_association
469	330	colocalization
469	229	physical_association
469	1558	translated
320	1260	translated
455	1530	translated
524	1668	translated
42	704	translated
421	149	physical_association
421	1462	translated
143	906	translated
347	1314	translated
358	1336	translated
112	551	physical_association
112	844	translated
551	222	physical_association
551	1722	translated
588	120	colocalization
588	1796	translated
120	860	translated
523	207	physical_association
523	1666	translated
207	1034	translated
619	533	physical_association
619	1858	translated
533	1686	translated
309	346	physical_association
309	1238	translated
346	403	physical_association
346	1312	translated
369	317	physical_association
369	598	physical_association
369	1358	translated
317	1254	translated
598	326	physical_association
598	106	physical_association
598	1816	translated
584	481	physical_association
584	1788	translated
481	118	physical_association
481	1582	translated
44	196	physical_association
44	434	physical_association
44	279	physical_association
44	708	translated
196	1012	translated
434	1488	translated
279	1178	translated
569	331	colocalization
569	1758	translated
331	1282	translated
149	13	colocalization
149	918	translated
13	646	translated
190	295	direct_interaction
190	70	physical_association
190	1000	translated
295	1210	translated
70	436	physical_association
70	760	translated
228	322	physical_association
228	1076	translated
322	1264	translated
436	1492	translated
361	62	direct_interaction
361	11	physical_association
361	67	physical_association
361	499	colocalization
361	577	physical_association
361	500	association
361	297	physical_association
361	326	colocalization
361	1342	translated
62	744	translated
11	642	translated
67	754	translated
499	1618	translated
577	173	colocalization
577	1774	translated
500	1620	translated
297	1214	translated
326	1272	translated
39	100	physical_association
39	221	direct_interaction
39	698	translated
100	820	translated
221	492	direct_interaction
221	1062	translated
468	300	physical_association
468	1556	translated
300	1220	translated
129	125	colocalization
129	536	direct_interaction
129	572	physical_association
129	543	physical_association
129	14	colocalization
129	121	colocalization
129	437	colocalization
129	878	translated
125	870	translated
536	1692	translated
572	1764	translated
543	1706	translated
14	47	colocalization
14	648	translated
121	862	translated
437	1494	translated
391	391	direct_interaction
391	1402	translated
345	311	direct_interaction
345	1310	translated
311	1242	translated
497	1614	translated
47	359	colocalization
47	205	colocalization
47	714	translated
359	1338	translated
205	1030	translated
172	341	physical_association
172	964	translated
341	1302	translated
33	686	translated
401	145	physical_association
401	1422	translated
145	910	translated
483	41	physical_association
483	593	colocalization
483	241	direct_interaction
483	1586	translated
41	702	translated
593	1806	translated
241	1102	translated
503	456	physical_association
503	1626	translated
456	1532	translated
348	406	direct_interaction
348	1316	translated
406	1432	translated
242	242	direct_interaction
242	1104	translated
109	560	direct_interaction
109	838	translated
560	1740	translated
323	340	direct_interaction
323	1266	translated
340	1300	translated
81	782	translated
407	6	physical_association
407	1434	translated
330	1280	translated
516	197	physical_association
516	1652	translated
197	1014	translated
58	397	physical_association
58	736	translated
397	1414	translated
23	357	direct_interaction
23	666	translated
357	1334	translated
579	69	physical_association
579	600	physical_association
579	606	direct_interaction
579	136	physical_association
579	1778	translated
69	758	translated
600	1820	translated
606	1832	translated
136	892	translated
281	367	physical_association
281	1182	translated
367	1354	translated
512	586	physical_association
512	1644	translated
586	1792	translated
102	46	direct_interaction
102	824	translated
46	712	translated
302	212	direct_interaction
302	380	physical_association
302	386	physical_association
302	1224	translated
212	1044	translated
380	1380	translated
386	1392	translated
531	398	direct_interaction
531	84	direct_interaction
531	198	physical_association
531	462	physical_association
531	1682	translated
398	1416	translated
84	788	translated
198	1016	translated
462	118	physical_association
462	1544	translated
28	224	physical_association
28	676	translated
224	1068	translated
76	254	colocalization
76	772	translated
254	1128	translated
180	448	physical_association
180	980	translated
448	1516	translated
492	36	physical_association
492	530	direct_interaction
492	1604	translated
36	692	translated
530	1680	translated
504	328	physical_association
504	1628	translated
328	1276	translated
170	596	direct_interaction
170	960	translated
596	1812	translated
30	95	physical_association
30	680	translated
95	810	translated
106	832	translated
412	61	direct_interaction
412	1444	translated
61	742	translated
204	338	physical_association
204	250	physical_association
204	1028	translated
338	1296	translated
250	1120	translated
409	400	direct_interaction
409	1438	translated
400	1420	translated
256	1132	translated
117	562	physical_association
117	854	translated
562	1744	translated
199	75	physical_association
199	332	colocalization
199	502	physical_association
199	1018	translated
75	770	translated
332	234	colocalization
332	1284	translated
502	1624	translated
592	1804	translated
601	27	direct_interaction
601	307	physical_association
601	538	physical_association
601	230	direct_interaction
601	1822	translated
27	674	translated
307	1234	translated
538	1696	translated
605	1830	translated
22	664	translated
123	866	translated
99	818	translated
153	926	translated
618	1856	translated
243	1106	translated
487	589	colocalization
487	452	direct_interaction
487	1594	translated
589	1798	translated
452	1524	translated
294	260	physical_association
294	19	colocalization
294	1208	translated
260	1140	translated
19	658	translated
296	210	direct_interaction
296	1212	translated
210	1040	translated
182	506	physical_association
182	96	physical_association
182	984	translated
506	1632	translated
96	127	physical_association
96	812	translated
607	548	physical_association
607	573	physical_association
607	517	physical_association
607	564	physical_association
607	1834	translated
548	1716	translated
573	1766	translated
517	1654	translated
564	1748	translated
597	259	physical_association
597	1814	translated
259	314	physical_association
259	1138	translated
230	103	direct_interaction
230	1080	translated
103	826	translated
168	209	direct_interaction
168	956	translated
209	1038	translated
544	280	physical_association
544	526	physical_association
544	1708	translated
280	1180	translated
526	1672	translated
578	565	physical_association
578	1776	translated
565	1750	translated
377	51	direct_interaction
377	1374	translated
51	722	translated
387	146	physical_association
387	1394	translated
146	912	translated
594	285	colocalization
594	1808	translated
285	1190	translated
52	52	association
52	724	translated
72	335	physical_association
72	405	physical_association
72	764	translated
335	1290	translated
405	1430	translated
200	333	direct_interaction
200	246	physical_association
200	1020	translated
333	1286	translated
246	1112	translated
234	12	physical_association
234	18	physical_association
234	206	physical_association
234	557	physical_association
234	91	physical_association
234	165	physical_association
234	85	physical_association
234	1088	translated
12	644	translated
18	656	translated
206	1032	translated
557	1734	translated
91	802	translated
165	950	translated
85	790	translated
603	519	physical_association
603	1826	translated
519	558	physical_association
519	1658	translated
87	537	physical_association
87	794	translated
537	1694	translated
585	263	colocalization
585	1790	translated
263	1146	translated
115	445	association
115	850	translated
445	1510	translated
303	89	colocalization
303	1226	translated
89	798	translated
447	450	direct_interaction
447	1514	translated
450	1520	translated
314	253	physical_association
314	1248	translated
253	1126	translated
141	287	direct_interaction
141	902	translated
287	1194	translated
142	435	physical_association
142	904	translated
435	1490	translated
520	1660	translated
353	1326	translated
540	1700	translated
53	726	translated
43	706	translated
515	501	physical_association
515	1650	translated
501	1622	translated
449	1518	translated
226	363	direct_interaction
226	1072	translated
363	1346	translated
161	169	physical_association
161	440	physical_association
161	942	translated
169	958	translated
440	1500	translated
395	534	colocalization
395	444	physical_association
395	148	physical_association
395	257	synthetic_genetic_interaction_defined_by_inequality
395	1410	translated
534	1688	translated
444	1508	translated
148	916	translated
257	1134	translated
418	1456	translated
15	650	translated
137	894	translated
127	874	translated
138	529	physical_association
138	574	colocalization
138	896	translated
529	1678	translated
574	1768	translated
291	291	direct_interaction
291	1202	translated
443	1506	translated
59	313	physical_association
59	738	translated
313	1246	translated
229	266	physical_association
229	262	physical_association
229	486	physical_association
229	1078	translated
266	556	physical_association
266	1152	translated
262	1144	translated
486	1592	translated
403	571	physical_association
403	1426	translated
571	1762	translated
173	268	colocalization
173	966	translated
268	1156	translated
370	546	physical_association
370	1360	translated
546	1712	translated
105	608	physical_association
105	830	translated
608	1836	translated
118	568	physical_association
118	342	colocalization
118	390	physical_association
118	856	translated
568	1756	translated
342	1304	translated
390	1400	translated
495	602	physical_association
495	1610	translated
602	1824	translated
315	591	direct_interaction
315	1250	translated
591	1802	translated
362	1344	translated
453	1526	translated
416	352	physical_association
416	1452	translated
364	1348	translated
217	1054	translated
176	479	physical_association
176	972	translated
479	1578	translated
9	192	physical_association
9	239	physical_association
9	638	translated
192	1004	translated
239	1098	translated
451	299	physical_association
451	1522	translated
299	1218	translated
184	77	direct_interaction
184	547	physical_association
184	988	translated
77	774	translated
547	1714	translated
247	236	physical_association
247	1114	translated
236	1092	translated
349	1318	translated
558	1736	translated
615	595	physical_association
615	1850	translated
595	1810	translated
6	632	translated
399	494	physical_association
399	316	physical_association
399	1418	translated
494	1608	translated
316	1252	translated
429	107	direct_interaction
429	219	direct_interaction
429	1478	translated
107	834	translated
219	1058	translated
174	968	translated
181	982	translated
202	60	direct_interaction
202	1024	translated
60	740	translated
73	394	colocalization
73	277	physical_association
73	507	physical_association
73	766	translated
394	1408	translated
277	1174	translated
507	1634	translated
425	351	physical_association
425	1470	translated
351	1322	translated
496	1612	translated
111	842	translated
493	485	colocalization
493	1606	translated
485	1590	translated
423	545	physical_association
423	1466	translated
545	1710	translated
556	1732	translated
34	135	physical_association
34	688	translated
135	220	physical_association
135	890	translated
5	82	colocalization
5	269	colocalization
5	630	translated
82	784	translated
269	1158	translated
104	7	physical_association
104	828	translated
7	634	translated
441	191	physical_association
441	1502	translated
191	1002	translated
381	604	direct_interaction
381	1382	translated
604	1828	translated
78	446	direct_interaction
78	422	direct_interaction
78	776	translated
446	1512	translated
422	1464	translated
475	471	colocalization
475	237	colocalization
475	1570	translated
471	1562	translated
237	1094	translated
476	587	colocalization
476	541	physical_association
476	97	colocalization
476	1572	translated
587	1794	translated
541	1702	translated
97	814	translated
222	244	colocalization
222	133	direct_interaction
222	1064	translated
244	1108	translated
133	886	translated
575	1770	translated
245	245	association
245	1110	translated
220	130	direct_interaction
220	457	direct_interaction
220	50	physical_association
220	1060	translated
130	880	translated
457	1534	translated
50	720	translated
352	1324	translated
343	29	direct_interaction
343	438	direct_interaction
343	1306	translated
29	678	translated
438	1496	translated
139	139	physical_association
139	898	translated
402	271	physical_association
402	1424	translated
271	1162	translated
360	539	direct_interaction
360	1340	translated
539	1698	translated
623	622	transcribed
625	624	transcribed
627	626	transcribed
629	628	transcribed
631	630	transcribed
633	632	transcribed
635	634	transcribed
637	636	transcribed
639	638	transcribed
641	640	transcribed
643	642	transcribed
645	644	transcribed
647	646	transcribed
649	648	transcribed
651	650	transcribed
653	652	transcribed
655	654	transcribed
657	656	transcribed
659	658	transcribed
661	660	transcribed
663	662	transcribed
665	664	transcribed
667	666	transcribed
669	668	transcribed
671	670	transcribed
673	672	transcribed
675	674	transcribed
677	676	transcribed
679	678	transcribed
681	680	transcribed
683	682	transcribed
685	684	transcribed
687	686	transcribed
689	688	transcribed
691	690	transcribed
693	692	transcribed
695	694	transcribed
697	696	transcribed
699	698	transcribed
701	700	transcribed
703	702	transcribed
705	704	transcribed
707	706	transcribed
709	708	transcribed
711	710	transcribed
713	712	transcribed
715	714	transcribed
717	716	transcribed
719	718	transcribed
721	720	transcribed
723	722	transcribed
725	724	transcribed
727	726	transcribed
729	728	transcribed
731	730	transcribed
733	732	transcribed
735	734	transcribed
737	736	transcribed
739	738	transcribed
741	740	transcribed
743	742	transcribed
745	744	transcribed
747	746	transcribed
749	748	transcribed
751	750	transcribed
753	752	transcribed
755	754	transcribed
757	756	transcribed
759	758	transcribed
761	760	transcribed
763	762	transcribed
765	764	transcribed
767	766	transcribed
769	768	transcribed
771	770	transcribed
773	772	transcribed
775	774	transcribed
777	776	transcribed
779	778	transcribed
781	780	transcribed
783	782	transcribed
785	784	transcribed
787	786	transcribed
789	788	transcribed
791	790	transcribed
793	792	transcribed
795	794	transcribed
797	796	transcribed
799	798	transcribed
801	800	transcribed
803	802	transcribed
805	804	transcribed
807	806	transcribed
809	808	transcribed
811	810	transcribed
813	812	transcribed
815	814	transcribed
817	816	transcribed
819	818	transcribed
821	820	transcribed
823	822	transcribed
825	824	transcribed
827	826	transcribed
829	828	transcribed
831	830	transcribed
833	832	transcribed
835	834	transcribed
837	836	transcribed
839	838	transcribed
841	840	transcribed
843	842	transcribed
845	844	transcribed
847	846	transcribed
849	848	transcribed
851	850	transcribed
853	852	transcribed
855	854	transcribed
857	856	transcribed
859	858	transcribed
861	860	transcribed
863	862	transcribed
865	864	transcribed
867	866	transcribed
869	868	transcribed
871	870	transcribed
873	872	transcribed
875	874	transcribed
877	876	transcribed
879	878	transcribed
881	880	transcribed
883	882	transcribed
885	884	transcribed
887	886	transcribed
889	888	transcribed
891	890	transcribed
893	892	transcribed
895	894	transcribed
897	896	transcribed
899	898	transcribed
901	900	transcribed
903	902	transcribed
905	904	transcribed
907	906	transcribed
909	908	transcribed
911	910	transcribed
913	912	transcribed
915	914	transcribed
917	916	transcribed
919	918	transcribed
921	920	transcribed
923	922	transcribed
925	924	transcribed
927	926	transcribed
929	928	transcribed
931	930	transcribed
933	932	transcribed
935	934	transcribed
937	936	transcribed
939	938	transcribed
941	940	transcribed
943	942	transcribed
945	944	transcribed
947	946	transcribed
949	948	transcribed
951	950	transcribed
953	952	transcribed
955	954	transcribed
957	956	transcribed
959	958	transcribed
961	960	transcribed
963	962	transcribed
965	964	transcribed
967	966	transcribed
969	968	transcribed
971	970	transcribed
973	972	transcribed
975	974	transcribed
977	976	transcribed
979	978	transcribed
981	980	transcribed
983	982	transcribed
985	984	transcribed
987	986	transcribed
989	988	transcribed
991	990	transcribed
993	992	transcribed
995	994	transcribed
997	996	transcribed
999	998	transcribed
1001	1000	transcribed
1003	1002	transcribed
1005	1004	transcribed
1007	1006	transcribed
1009	1008	transcribed
1011	1010	transcribed
1013	1012	transcribed
1015	1014	transcribed
1017	1016	transcribed
1019	1018	transcribed
1021	1020	transcribed
1023	1022	transcribed
1025	1024	transcribed
1027	1026	transcribed
1029	1028	transcribed
1031	1030	transcribed
1033	1032	transcribed
1035	1034	transcribed
1037	1036	transcribed
1039	1038	transcribed
1041	1040	transcribed
1043	1042	transcribed
1045	1044	transcribed
1047	1046	transcribed
1049	1048	transcribed
1051	1050	transcribed
1053	1052	transcribed
1055	1054	transcribed
1057	1056	transcribed
1059	1058	transcribed
1061	1060	transcribed
1063	1062	transcribed
1065	1064	transcribed
1067	1066	transcribed
1069	1068	transcribed
1071	1070	transcribed
1073	1072	transcribed
1075	1074	transcribed
1077	1076	transcribed
1079	1078	transcribed
1081	1080	transcribed
1083	1082	transcribed
1085	1084	transcribed
1087	1086	transcribed
1089	1088	transcribed
1091	1090	transcribed
1093	1092	transcribed
1095	1094	transcribed
1097	1096	transcribed
1099	1098	transcribed
1101	1100	transcribed
1103	1102	transcribed
1105	1104	transcribed
1107	1106	transcribed
1109	1108	transcribed
1111	1110	transcribed
1113	1112	transcribed
1115	1114	transcribed
1117	1116	transcribed
1119	1118	transcribed
1121	1120	transcribed
1123	1122	transcribed
1125	1124	transcribed
1127	1126	transcribed
1129	1128	transcribed
1131	1130	transcribed
1133	1132	transcribed
1135	1134	transcribed
1137	1136	transcribed
1139	1138	transcribed
1141	1140	transcribed
1143	1142	transcribed
1145	1144	transcribed
1147	1146	transcribed
1149	1148	transcribed
1151	1150	transcribed
1153	1152	transcribed
1155	1154	transcribed
1157	1156	transcribed
1159	1158	transcribed
1161	1160	transcribed
1163	1162	transcribed
1165	1164	transcribed
1167	1166	transcribed
1169	1168	transcribed
1171	1170	transcribed
1173	1172	transcribed
1175	1174	transcribed
1177	1176	transcribed
1179	1178	transcribed
1181	1180	transcribed
1183	1182	transcribed
1185	1184	transcribed
1187	1186	transcribed
1189	1188	transcribed
1191	1190	transcribed
1193	1192	transcribed
1195	1194	transcribed
1197	1196	transcribed
1199	1198	transcribed
1201	1200	transcribed
1203	1202	transcribed
1205	1204	transcribed
1207	1206	transcribed
1209	1208	transcribed
1211	1210	transcribed
1213	1212	transcribed
1215	1214	transcribed
1217	1216	transcribed
1219	1218	transcribed
1221	1220	transcribed
1223	1222	transcribed
1225	1224	transcribed
1227	1226	transcribed
1229	1228	transcribed
1231	1230	transcribed
1233	1232	transcribed
1235	1234	transcribed
1237	1236	transcribed
1239	1238	transcribed
1241	1240	transcribed
1243	1242	transcribed
1245	1244	transcribed
1247	1246	transcribed
1249	1248	transcribed
1251	1250	transcribed
1253	1252	transcribed
1255	1254	transcribed
1257	1256	transcribed
1259	1258	transcribed
1261	1260	transcribed
1263	1262	transcribed
1265	1264	transcribed
1267	1266	transcribed
1269	1268	transcribed
1271	1270	transcribed
1273	1272	transcribed
1275	1274	transcribed
1277	1276	transcribed
1279	1278	transcribed
1281	1280	transcribed
1283	1282	transcribed
1285	1284	transcribed
1287	1286	transcribed
1289	1288	transcribed
1291	1290	transcribed
1293	1292	transcribed
1295	1294	transcribed
1297	1296	transcribed
1299	1298	transcribed
1301	1300	transcribed
1303	1302	transcribed
1305	1304	transcribed
1307	1306	transcribed
1309	1308	transcribed
1311	1310	transcribed
1313	1312	transcribed
1315	1314	transcribed
1317	1316	transcribed
1319	1318	transcribed
1321	1320	transcribed
1323	1322	transcribed
1325	1324	transcribed
1327	1326	transcribed
1329	1328	transcribed
1331	1330	transcribed
1333	1332	transcribed
1335	1334	transcribed
1337	1336	transcribed
1339	1338	transcribed
1341	1340	transcribed
1343	1342	transcribed
1345	1344	transcribed
1347	1346	transcribed
1349	1348	transcribed
1351	1350	transcribed
1353	1352	transcribed
1355	1354	transcribed
1357	1356	transcribed
1359	1358	transcribed
1361	1360	transcribed
1363	1362	transcribed
1365	1364	transcribed
1367	1366	transcribed
1369	1368	transcribed
1371	1370	transcribed
1373	1372	transcribed
1375	1374	transcribed
1377	1376	transcribed
1379	1378	transcribed
1381	1380	transcribed
1383	1382	transcribed
1385	1384	transcribed
1387	1386	transcribed
1389	1388	transcribed
1391	1390	transcribed
1393	1392	transcribed
1395	1394	transcribed
1397	1396	transcribed
1399	1398	transcribed
1401	1400	transcribed
1403	1402	transcribed
1405	1404	transcribed
1407	1406	transcribed
1409	1408	transcribed
1411	1410	transcribed
1413	1412	transcribed
1415	1414	transcribed
1417	1416	transcribed
1419	1418	transcribed
1421	1420	transcribed
1423	1422	transcribed
1425	1424	transcribed
1427	1426	transcribed
1429	1428	transcribed
1431	1430	transcribed
1433	1432	transcribed
1435	1434	transcribed
1437	1436	transcribed
1439	1438	transcribed
1441	1440	transcribed
1443	1442	transcribed
1445	1444	transcribed
1447	1446	transcribed
1449	1448	transcribed
1451	1450	transcribed
1453	1452	transcribed
1455	1454	transcribed
1457	1456	transcribed
1459	1458	transcribed
1461	1460	transcribed
1463	1462	transcribed
1465	1464	transcribed
1467	1466	transcribed
1469	1468	transcribed
1471	1470	transcribed
1473	1472	transcribed
1475	1474	transcribed
1477	1476	transcribed
1479	1478	transcribed
1481	1480	transcribed
1483	1482	transcribed
1485	1484	transcribed
1487	1486	transcribed
1489	1488	transcribed
1491	1490	transcribed
1493	1492	transcribed
1495	1494	transcribed
1497	1496	transcribed
1499	1498	transcribed
1501	1500	transcribed
